execution_idx,application,case,version,exception_name,frame_level,search_budget,fitness_function_value,number_of_fitness_evaluations,fitness_function_evolution
1,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,20400,"[3.0,100]"
1,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,22200,"[3.0,100]"
1,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,,,
1,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,7200,"[3.0,100]"
1,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,3.0,7900,"[4.5,100][3.0,200]"
1,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,8100,"[3.0,100]"
1,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,7800,"[3.0,100]"
2,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,2400,"[5.896551724137931,100]"
2,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,19100,"[3.0,100]"
2,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,17000,"[4.0,100][3.0,200]"
2,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,30100,"[3.0,100]"
2,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,21900,"[3.0,100]"
2,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,21900,"[3.0,100]"
2,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,5.0,9000,"[5.0,100]"
2,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,13200,"[3.0,100]"
2,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,,,
2,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,8200,"[3.0,100]"
2,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,8500,"[3.0,100]"
3,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,2800,"[5.896551724137931,100]"
3,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,28900,"[3.0,100]"
3,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,18400,"[4.0,100][3.0,300]"
3,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,29600,"[3.0,100]"
3,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,22600,"[3.0,100]"
3,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,26000,"[3.0,100]"
3,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,5.0,10400,"[5.823529411764706,100][5.0,200]"
3,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,12500,"[3.0,100]"
3,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,3.0,10400,"[4.5,100][3.0,200]"
3,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,8500,"[3.0,100]"
3,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,8700,"[3.0,100]"
4,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,2200,"[5.896551724137931,100]"
4,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,27700,"[3.0,100]"
4,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,19500,"[4.0,100][3.0,200]"
4,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,19700,"[3.0,100]"
4,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,23800,"[3.0,100]"
4,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,23300,"[3.0,100]"
4,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,,,
4,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,13000,"[3.0,100]"
4,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,,,
4,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,8700,"[3.0,100]"
4,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,8700,"[3.0,100]"
5,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,3000,"[5.896551724137931,100]"
5,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,26300,"[3.0,100]"
5,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,18500,"[4.0,100][3.0,200]"
5,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,23900,"[3.0,100]"
5,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,24100,"[3.0,100]"
5,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,26100,"[3.0,100]"
5,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,5.0,11600,"[5.0,100]"
5,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,10100,"[3.0,100]"
5,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,,,
5,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,8200,"[3.0,100]"
5,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,8900,"[3.0,100]"
6,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,3100,"[5.896551724137931,100]"
6,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,23700,"[3.0,100]"
6,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,19500,"[4.0,100][3.0,200]"
6,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,20800,"[3.0,100]"
6,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,22000,"[3.0,100]"
6,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,25300,"[3.0,100]"
6,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,5.0,10400,"[5.0,100]"
6,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,11600,"[3.0,100]"
6,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,,,
6,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,8700,"[3.0,100]"
6,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,8500,"[3.0,100]"
7,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,2400,"[5.896551724137931,100]"
7,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,26500,"[3.0,100]"
7,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,17100,"[4.0,100][3.0,200]"
7,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,32600,"[3.0,100]"
7,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,22600,"[3.0,100]"
7,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,24300,"[3.0,100]"
7,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,,,
7,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,12000,"[3.0,100]"
7,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,,,
7,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,9000,"[3.0,100]"
7,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,9500,"[3.0,100]"
1,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,200,"[3.0,100][0.0,200]"
8,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,2900,"[5.896551724137931,100]"
8,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,20800,"[3.0,100]"
8,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,17200,"[4.0,100][3.0,200]"
8,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,23800,"[3.0,100]"
8,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,22300,"[3.0,100]"
8,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,23700,"[3.0,100]"
8,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,5.0,10000,"[5.0,100]"
8,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,11900,"[3.0,100]"
8,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,3.0,10000,"[3.0,100]"
2,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,100,"[0.0,100]"
8,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,8700,"[3.0,100]"
8,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,9300,"[3.0,100]"
9,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,1600,"[5.896551724137931,100]"
9,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,25100,"[3.0,100]"
9,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,18900,"[4.0,100][3.0,200]"
9,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,22800,"[3.0,100]"
9,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,21300,"[3.0,100]"
9,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,26800,"[3.0,100]"
3,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,200,"[3.0,100][0.0,200]"
9,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,,,
9,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,12300,"[3.0,100]"
9,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,,,
9,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,9400,"[3.0,100]"
9,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,11200,"[3.0,100]"
10,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,3100,"[5.896551724137931,100]"
10,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,33300,"[3.0,100]"
10,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,18100,"[4.0,100][3.0,300]"
10,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,34600,"[3.0,100]"
10,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,22500,"[3.0,100]"
10,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,23200,"[3.0,100]"
10,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,5.0,11800,"[5.0,100]"
10,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,,,
10,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,13000,"[3.0,100]"
4,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,200,"[3.0,100][0.0,200]"
10,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,10300,"[3.0,100]"
10,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,10400,"[3.0,100]"
1,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,,,
1,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
5,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,100,"[0.0,100]"
1,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
1,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,0.75,13600,"[4.8,100][0.75,300]"
1,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,0.7692307692307692,15000,"[4.5,100][3.0,200][0.7692307692307692,1700]"
1,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,,,
1,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,3.0,16900,"[4.8,100][4.2,6500][3.0,13100]"
1,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.781021897810219,21400,"[3.0,100][0.8695652173913043,1100][0.781021897810219,3200]"
1,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,,,
2,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,,,
2,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
6,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,400,"[3.0,100][0.0,400]"
2,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
2,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,,,
6,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,0.0,1900,"[0.5862068965517241,100][0.0,1900]"
2,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,0.7692307692307692,12500,"[4.5,100][3.0,500][0.7692307692307692,1500]"
2,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,,,
2,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,0.8554216867469879,15200,"[4.8,100][4.2,400][3.0,5100][0.8554216867469879,14800]"
2,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.781021897810219,22700,"[3.0,100][0.8695652173913043,1000][0.8651685393258427,2900][0.781021897810219,4100]"
2,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,0.84,17600,"[3.0,100][0.84,200]"
5,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,0.0,10400,"[3.0,100][0.5862068965517241,500][0.42857142857142855,800][0.0,10400]"
7,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,200,"[3.0,100][0.0,200]"
3,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,,,
3,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
3,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
3,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,0.7293233082706767,18100,"[4.5,100][3.0,200][0.75,400][0.7293233082706767,10900]"
3,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,0.7692307692307692,17600,"[4.5,100][0.7692307692307692,200]"
3,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,0.7857142857142857,17800,"[5.863636363636363,100][4.2,200][3.0,500][0.7857142857142857,1200]"
3,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,,,
3,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.781021897810219,22600,"[3.0,100][0.8695652173913043,900][0.8666666666666667,1400][0.8651685393258427,1800][0.8571428571428571,2200][0.781021897810219,2300]"
3,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,0.84,18000,"[0.8800000000000001,100][0.8571428571428571,800][0.8506224066390041,1500][0.84,2600]"
4,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,,,
4,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
4,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
4,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,,,
4,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,0.7692307692307692,14700,"[5.863636363636363,100][4.8,200][0.7692307692307692,500]"
4,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,,,
8,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,500,"[3.0,100][0.0,500]"
4,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,0.8181818181818182,15200,"[4.8,100][4.2,2300][3.0,6200][0.8571428571428571,11200][0.8554216867469879,12900][0.8181818181818182,14600]"
4,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.781021897810219,20500,"[3.0,100][0.8695652173913043,200][0.781021897810219,3200]"
4,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,,,
9,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,200,"[3.0,100][0.0,200]"
5,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
5,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
5,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,,,
5,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,0.7692307692307692,16100,"[4.5,100][4.2,200][3.0,300][0.7692307692307692,700]"
5,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,,,
5,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,4.2,16100,"[4.8,100][4.2,1200]"
5,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.781021897810219,21500,"[3.0,100][0.8695652173913043,500][0.8518518518518519,1300][0.781021897810219,2300]"
5,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,0.84,17700,"[3.0,100][0.8800000000000001,700][0.8571428571428571,2500][0.84,8000]"
6,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
10,math,MATH-32b,32b,java.lang.ClassCastException,1,62328,0.0,300,"[3.0,100][0.0,300]"
6,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
6,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,0.75,16800,"[5.863636363636363,100][4.8,200][3.0,500][0.75,900]"
6,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,,,
6,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,0.7857142857142857,13500,"[4.8,100][3.0,300][0.7857142857142857,700]"
6,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,4.2,16300,"[4.5,100][4.2,5800]"
6,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.781021897810219,22600,"[3.0,100][0.8695652173913043,1300][0.8651685393258427,3100][0.781021897810219,3900]"
6,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,,,
7,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,,,
8,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,0.0,16200,"[0.5862068965517241,100][0.42857142857142855,1000][0.0,16200]"
1,math,MATH-89b,89b,java.lang.ClassCastException,1,62328,0.0,100,"[0.0,100]"
7,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
2,math,MATH-89b,89b,java.lang.ClassCastException,1,62328,0.0,100,"[0.0,100]"
3,math,MATH-89b,89b,java.lang.ClassCastException,1,62328,0.0,100,"[0.0,100]"
4,math,MATH-89b,89b,java.lang.ClassCastException,1,62328,0.0,100,"[0.0,100]"
5,math,MATH-89b,89b,java.lang.ClassCastException,1,62328,0.0,100,"[0.0,100]"
6,math,MATH-89b,89b,java.lang.ClassCastException,1,62328,0.0,100,"[0.0,100]"
7,math,MATH-89b,89b,java.lang.ClassCastException,1,62328,0.0,100,"[0.0,100]"
8,math,MATH-89b,89b,java.lang.ClassCastException,1,62328,0.0,100,"[0.0,100]"
9,math,MATH-89b,89b,java.lang.ClassCastException,1,62328,0.0,100,"[0.0,100]"
7,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
7,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,0.75,17400,"[4.5,100][3.0,200][0.75,2000]"
7,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,0.7692307692307692,16600,"[4.5,100][0.7692307692307692,500]"
10,math,MATH-89b,89b,java.lang.ClassCastException,1,62328,0.0,100,"[0.0,100]"
7,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,,,
7,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,4.2,16100,"[4.8,100][4.5,1300][4.2,1800]"
7,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.781021897810219,21700,"[3.0,100][0.8695652173913043,1200][0.8651685393258427,2000][0.8518518518518519,2100][0.781021897810219,2300]"
7,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,0.84,17200,"[3.0,100][0.8800000000000001,500][0.8681318681318682,2300][0.8571428571428571,2900][0.84,3000]"
8,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
8,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
8,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,,,
8,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,,,
8,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,0.7857142857142857,18400,"[4.5,100][4.2,400][0.7857142857142857,500]"
8,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,0.85,16400,"[4.5,100][4.2,1700][3.0,7600][0.8571428571428571,10600][0.85,16400]"
8,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.781021897810219,20700,"[3.0,100][0.8695652173913043,400][0.781021897810219,1700]"
8,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,0.84,17600,"[3.0,100][0.8823529411764706,300][0.84,500]"
1,chart,CHART-4b,4b,java.lang.NullPointerException,1,62328,0.0,300,"[0.4,100][0.0,300]"
9,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,,,
1,chart,CHART-4b,4b,java.lang.NullPointerException,6,62328,0.0,100,"[0.0,100]"
9,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
2,chart,CHART-4b,4b,java.lang.NullPointerException,1,62328,0.0,100,"[0.0,100]"
9,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
2,chart,CHART-4b,4b,java.lang.NullPointerException,6,62328,0.0,100,"[0.0,100]"
9,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,0.75,17500,"[5.863636363636363,100][4.8,200][3.0,600][0.75,900]"
9,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,0.7692307692307692,14100,"[4.8,100][4.5,400][3.0,900][0.7692307692307692,1800]"
9,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,0.7857142857142857,15600,"[4.5,100][3.0,400][0.7857142857142857,500]"
9,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,3.0,14400,"[4.8,100][4.5,400][4.2,4500][3.0,13800]"
9,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.781021897810219,18900,"[3.0,100][0.8695652173913043,900][0.781021897810219,1500]"
1,chart,CHART-4b,4b,java.lang.NullPointerException,5,62328,0.0,1000,"[0.7818181818181819,100][0.3269230769230769,400][0.31999999999999995,500][0.0,1000]"
9,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,,,
3,chart,CHART-4b,4b,java.lang.NullPointerException,1,62328,0.0,100,"[0.0,100]"
3,chart,CHART-4b,4b,java.lang.NullPointerException,6,62328,0.0,100,"[0.0,100]"
10,math,MATH-32b,32b,java.lang.ClassCastException,2,62328,,,
4,chart,CHART-4b,4b,java.lang.NullPointerException,2,62328,0.0,200,"[3.0,100][0.0,200]"
10,math,MATH-32b,32b,java.lang.ClassCastException,3,62328,,,
4,chart,CHART-4b,4b,java.lang.NullPointerException,6,62328,0.0,100,"[0.0,100]"
10,math,MATH-32b,32b,java.lang.ClassCastException,4,62328,,,
4,chart,CHART-4b,4b,java.lang.NullPointerException,1,62328,0.0,400,"[0.4,100][0.25,300][0.0,400]"
10,math,MATH-32b,32b,java.lang.ClassCastException,5,62328,0.75,12900,"[4.5,100][3.0,200][0.75,300]"
10,math,MATH-32b,32b,java.lang.ClassCastException,6,62328,0.7692307692307692,14600,"[4.8,100][3.0,500][0.7692307692307692,1800]"
4,chart,CHART-4b,4b,java.lang.NullPointerException,5,62328,0.0,400,"[0.7818181818181819,100][0.0,400]"
5,chart,CHART-4b,4b,java.lang.NullPointerException,1,62328,0.0,100,"[0.0,100]"
10,math,MATH-32b,32b,java.lang.ClassCastException,7,62328,0.7857142857142857,11200,"[5.863636363636363,100][4.8,200][4.5,300][4.2,600][3.0,700][0.7857142857142857,800]"
2,chart,CHART-4b,4b,java.lang.NullPointerException,4,62328,0.0,2200,"[0.7391304347826086,100][0.0,2200]"
5,chart,CHART-4b,4b,java.lang.NullPointerException,6,62328,0.0,100,"[0.0,100]"
6,chart,CHART-4b,4b,java.lang.NullPointerException,1,62328,0.0,100,"[0.0,100]"
10,math,MATH-32b,32b,java.lang.ClassCastException,8,62328,3.0,12200,"[4.5,100][4.2,1500][3.0,6500]"
6,chart,CHART-4b,4b,java.lang.NullPointerException,6,62328,0.0,100,"[0.0,100]"
5,chart,CHART-4b,4b,java.lang.NullPointerException,5,62328,0.0,400,"[0.7818181818181819,100][0.0,400]"
10,math,MATH-32b,32b,java.lang.ClassCastException,9,62328,0.781021897810219,14400,"[3.0,100][0.8695652173913043,2300][0.8651685393258427,4000][0.8571428571428571,5100][0.781021897810219,5300]"
7,chart,CHART-4b,4b,java.lang.NullPointerException,1,62328,0.0,100,"[0.0,100]"
10,math,MATH-32b,32b,java.lang.ClassCastException,10,62328,0.84,12600,"[3.0,100][0.8800000000000001,300][0.84,500]"
7,chart,CHART-4b,4b,java.lang.NullPointerException,6,62328,0.0,100,"[0.0,100]"
8,mockito,MOCKITO-12b,12b,java.lang.ClassCastException,1,62328,5.0,62400,"[5.0,100]"
8,chart,CHART-4b,4b,java.lang.NullPointerException,1,62328,0.0,100,"[0.0,100]"
