"execution_idx","application","case","version","exception_name","frame_level","search_budget","fitness_function_value","number_of_fitness_evaluations","fitness_function_evolution","p_object_pool","seed_clone","seed_mutations"
20,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,1,62328,,,,0.9,1.0,3
20,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,2,62328,,,,0.9,1.0,3
28,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,6,62328,0.0,300,"[0.32954545454545453,100][0.32941176470588235,200][0.0,300]",0.9,1.0,3
20,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.42857142857142855,22500,"[0.42857142857142855,100]",0.9,1.0,3
29,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,6,62328,0.0,400,"[0.32941176470588235,100][0.3181818181818182,300][0.0,400]",0.6,1.0,3
29,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,5,62328,0.0,900,"[0.32941176470588235,100][0.0,900]",0.6,1.0,3
29,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,3,62328,0.0,200,"[4.8,100][0.0,200]",0.9,1.0,3
29,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,5,62328,0.0,100,"[0.0,100]",0.9,1.0,3
20,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,7,62328,0.6923076923076923,23200,"[0.6923076923076923,100]",0.9,1.0,3
21,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,1,62328,,,,0.6,1.0,3
21,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,2,62328,,,,0.6,1.0,3
30,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,3,62328,0.0,200,"[4.8,100][0.0,200]",0.6,1.0,3
21,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.42857142857142855,26000,"[0.42857142857142855,100]",0.6,1.0,3
30,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,5,62328,0.0,200,"[0.32941176470588235,100][0.0,200]",0.6,1.0,3
29,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,6,62328,0.0,1700,"[0.32954545454545453,100][0.32941176470588235,200][0.0,1700]",0.9,1.0,3
30,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,6,62328,0.0,1100,"[0.32941176470588235,100][0.3181818181818182,800][0.0,1100]",0.6,1.0,3
21,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,7,62328,0.6923076923076923,21400,"[0.6923076923076923,100]",0.6,1.0,3
21,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,1,62328,,,,0.9,1.0,3
30,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,3,62328,0.0,200,"[4.8,100][0.0,200]",0.9,1.0,3
21,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,2,62328,,,,0.9,1.0,3
21,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.42857142857142855,25000,"[0.42857142857142855,100]",0.9,1.0,3
21,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,7,62328,0.6923076923076923,19600,"[0.7818181818181819,100][0.6923076923076923,300]",0.9,1.0,3
22,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,1,62328,,,,0.6,1.0,3
22,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,2,62328,,,,0.6,1.0,3
22,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.42857142857142855,23700,"[0.42857142857142855,100]",0.6,1.0,3
22,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,7,62328,0.6923076923076923,20800,"[0.6923076923076923,100]",0.6,1.0,3
1,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
22,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,1,62328,,,,0.9,1.0,3
1,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
22,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,2,62328,,,,0.9,1.0,3
2,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
2,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
30,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,5,62328,0.0,300,"[0.32941176470588235,100][0.0,300]",0.9,1.0,3
22,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.42857142857142855,21200,"[0.42857142857142855,100]",0.9,1.0,3
3,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
3,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
4,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
4,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
22,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,7,62328,0.6923076923076923,24800,"[0.6923076923076923,100]",0.9,1.0,3
5,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
5,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
6,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
6,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
7,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
23,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,1,62328,,,,0.6,1.0,3
30,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,6,62328,0.0,200,"[0.32954545454545453,100][0.0,200]",0.9,1.0,3
7,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
23,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,2,62328,,,,0.6,1.0,3
8,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
8,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
9,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
9,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
10,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
10,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
11,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
23,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.42857142857142855,19800,"[0.42857142857142855,100]",0.6,1.0,3
12,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
11,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
12,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
13,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
23,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,7,62328,0.6923076923076923,23500,"[0.6923076923076923,100]",0.6,1.0,3
23,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,1,62328,,,,0.9,1.0,3
13,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
14,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
23,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,2,62328,,,,0.9,1.0,3
14,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
23,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.42857142857142855,21100,"[0.42857142857142855,100]",0.9,1.0,3
15,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
15,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
16,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
16,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
17,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
18,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
17,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
18,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
19,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
19,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
23,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,7,62328,0.6923076923076923,22100,"[0.6923076923076923,100]",0.9,1.0,3
24,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,1,62328,,,,0.6,1.0,3
20,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
20,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
24,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,2,62328,,,,0.6,1.0,3
21,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
21,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
22,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
22,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
23,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
23,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
24,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.42857142857142855,21200,"[0.42857142857142855,100]",0.6,1.0,3
24,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
25,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
25,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
26,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
26,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
24,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
27,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
27,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
28,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
29,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
29,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
24,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,7,62328,0.6923076923076923,23700,"[0.6923076923076923,100]",0.6,1.0,3
30,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.6,1.0,3
28,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
24,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,1,62328,,,,0.9,1.0,3
30,math,MATH-97b,97b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]",0.9,1.0,3
24,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,2,62328,,,,0.9,1.0,3
24,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.42857142857142855,21200,"[0.42857142857142855,100]",0.9,1.0,3
24,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,7,62328,0.6923076923076923,30200,"[0.6923076923076923,100]",0.9,1.0,3
25,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,1,62328,,,,0.6,1.0,3
25,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,2,62328,,,,0.6,1.0,3
25,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.42857142857142855,22000,"[0.42857142857142855,100]",0.6,1.0,3
25,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,7,62328,0.6923076923076923,20900,"[0.6923076923076923,100]",0.6,1.0,3
25,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,1,62328,,,,0.9,1.0,3
25,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,2,62328,,,,0.9,1.0,3
25,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.42857142857142855,21100,"[0.42857142857142855,100]",0.9,1.0,3
25,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,7,62328,0.6923076923076923,33600,"[0.6923076923076923,100]",0.9,1.0,3
26,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,1,62328,,,,0.6,1.0,3
26,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,2,62328,,,,0.6,1.0,3
26,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.42857142857142855,21900,"[0.42857142857142855,100]",0.6,1.0,3
26,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,7,62328,0.6923076923076923,21100,"[0.6923076923076923,100]",0.6,1.0,3
26,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,1,62328,,,,0.9,1.0,3
26,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,2,62328,,,,0.9,1.0,3
26,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.42857142857142855,21500,"[0.42857142857142855,100]",0.9,1.0,3
26,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,7,62328,0.6923076923076923,21000,"[0.6923076923076923,100]",0.9,1.0,3
27,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,1,62328,,,,0.6,1.0,3
27,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,2,62328,,,,0.6,1.0,3
27,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.42857142857142855,20900,"[0.42857142857142855,100]",0.6,1.0,3
27,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,7,62328,0.6923076923076923,20000,"[0.6923076923076923,100]",0.6,1.0,3
27,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,1,62328,,,,0.9,1.0,3
27,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,2,62328,,,,0.9,1.0,3
27,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.42857142857142855,17900,"[0.42857142857142855,100]",0.9,1.0,3
27,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,7,62328,0.6923076923076923,19100,"[0.6923076923076923,100]",0.9,1.0,3
28,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,1,62328,,,,0.6,1.0,3
28,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,2,62328,,,,0.6,1.0,3
28,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.42857142857142855,16100,"[0.42857142857142855,100]",0.6,1.0,3
28,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,7,62328,0.6923076923076923,18500,"[0.6923076923076923,100]",0.6,1.0,3
28,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,1,62328,,,,0.9,1.0,3
28,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,2,62328,,,,0.9,1.0,3
28,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.42857142857142855,15500,"[0.42857142857142855,100]",0.9,1.0,3
28,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,7,62328,0.6923076923076923,18800,"[0.6923076923076923,100]",0.9,1.0,3
29,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,1,62328,,,,0.6,1.0,3
29,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,2,62328,,,,0.6,1.0,3
29,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.42857142857142855,17700,"[0.42857142857142855,100]",0.6,1.0,3
29,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,7,62328,0.6923076923076923,17400,"[0.6923076923076923,100]",0.6,1.0,3
29,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,1,62328,,,,0.9,1.0,3
29,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,2,62328,,,,0.9,1.0,3
29,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.42857142857142855,15100,"[0.42857142857142855,100]",0.9,1.0,3
29,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,7,62328,0.6923076923076923,17000,"[0.6923076923076923,100]",0.9,1.0,3
30,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,1,62328,,,,0.6,1.0,3
30,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,2,62328,,,,0.6,1.0,3
30,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.42857142857142855,15300,"[0.42857142857142855,100]",0.6,1.0,3
30,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,7,62328,0.6923076923076923,18100,"[0.6923076923076923,100]",0.6,1.0,3
30,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,1,62328,,,,0.9,1.0,3
30,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,2,62328,,,,0.9,1.0,3
30,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,4,62328,0.42857142857142855,13000,"[0.42857142857142855,100]",0.9,1.0,3
30,math,MATH-51b,51b,org.apache.commons.math.exception.TooManyEvaluationsException,7,62328,0.6923076923076923,15000,"[0.6923076923076923,100]",0.9,1.0,3
1,xwiki,XWIKI-13407,8.1-rc-1,java.lang.Exception,1,62328,5.142857142857142,1400,"[5.142857142857142,100]",0.6,1.0,3
1,xwiki,XWIKI-13407,8.1-rc-1,java.lang.Exception,2,62328,3.0,1300,"[3.0,100]",0.6,1.0,3
1,xwiki,XWIKI-13407,8.1-rc-1,java.lang.Exception,3,62328,4.5,1500,"[4.5,100]",0.6,1.0,3
1,xwiki,XWIKI-13407,8.1-rc-1,java.lang.Exception,4,62328,4.5,2100,"[4.5,100]",0.6,1.0,3
1,xwiki,XWIKI-13407,8.1-rc-1,java.lang.Exception,5,62328,3.0,3600,"[3.0,100]",0.6,1.0,3
1,xwiki,XWIKI-13407,8.1-rc-1,java.lang.Exception,6,62328,4.5,2900,"[4.5,100]",0.6,1.0,3
1,xwiki,XWIKI-13407,8.1-rc-1,java.lang.Exception,1,62328,5.142857142857142,1500,"[5.142857142857142,100]",0.9,1.0,3
1,xwiki,XWIKI-13407,8.1-rc-1,java.lang.Exception,2,62328,3.0,2200,"[3.0,100]",0.9,1.0,3
1,xwiki,XWIKI-13407,8.1-rc-1,java.lang.Exception,3,62328,4.5,2100,"[4.5,100]",0.9,1.0,3
1,xwiki,XWIKI-13407,8.1-rc-1,java.lang.Exception,5,62328,3.0,2100,"[3.0,100]",0.9,1.0,3
1,xwiki,XWIKI-13407,8.1-rc-1,java.lang.Exception,4,62328,4.5,2700,"[4.5,100]",0.9,1.0,3
1,xwiki,XWIKI-13407,8.1-rc-1,java.lang.Exception,6,62328,4.5,3100,"[4.5,100]",0.9,1.0,3
